id,lesson_id,class_id,title,department,teacher,start_date,end_date,capacity,duration_hours,days,min_price,max_price,is_active,updated_at
698875351deb1f1e720354f4,4600,372957,برنامه نویسی پایتون متوسطه 1,کودک و نوجوان,,1404-12-14,1405-04-18,7,45,پنجشنبه ساعت 11:00 تا 14:00,79200000,79200000,True,1404-12-06
698875f1302ecdbdfb0ba126,191414130,372958,طراحی وب با وردپرس,کودک و نوجوان,,1404-12-14,1405-04-11,8,42,پنجشنبه ساعت 14:30 تا 17:30,78100000,78100000,True,1404-12-06
69888a18bed9d73533007a63,154012130,372990,"مدیریت پروژه حرفه ای – مبانی و نرم افزارهای کاربردی (PMBOK, MSP & Primavera P6)",علوم مهندسی,,1404-12-14,1405-06-12,15,109,پنجشنبه ساعت 14:00 تا 19:00,169000000,169000000,True,1404-12-06
69898408ab068862c10e20d3,5722,373017,اکسسوری های دست ساز و زیورآلات مفتولی,علوم مهندسی,,1404-12-14,1405-02-10,10,40,پنجشنبه ساعت 08:00 تا 14:00,82500000,82500000,True,1404-12-06
6989953691a99e3d8a03f063,4040,373031,ReactJS,فناوری اطلاعات و ارتباطات,,1404-12-14,1405-02-17,10,40,پنجشنبه ساعت 14:30 تا 19:30,61000000,77000000,True,1404-12-06
6989af902ef5b4ad5d089157,132018136,373071,Java SE 8 Programming,فناوری اطلاعات و ارتباطات,,1404-12-14,1405-02-31,8,50,پنجشنبه ساعت 09:00 تا 14:00,55000000,68000000,True,1404-12-06
6989b8baac9a75d6dc0fc134,131612129,373079,Network+,فناوری اطلاعات و ارتباطات,,1404-12-14,1405-01-27,4,30,پنجشنبه ساعت 08:30 تا 14:30,15000000,20000000,True,1404-12-06
6989b96f0beb23a13a09c103,431213156,373080,پریمیر,هنر و سینما,,1404-12-14,1405-02-31,10,48,پنجشنبه ساعت 09:00 تا 14:00,66000000,66000000,True,1404-12-06
6989d02e33189f3e940926a2,6452,373103,سرویس و تعمیر جعبه دنده و سیستم انتقال قدرت,علوم مهندسی,حسین مقدمیان,1404-12-14,1405-02-10,7,36,جمعه ساعت 17:00 تا 20:00 | پنجشنبه ساعت 17:00 تا 20:00,120000000,120000000,True,1404-12-06
6989d68fb57448a6ad0175f2,4542,373108,3Ds Max Beginners to Advanced & V-Ray,معماری,,1404-12-14,1405-05-01,5,81,پنجشنبه ساعت 09:00 تا 14:00,144000000,144000000,True,1404-12-06
6989e08bbf3be6528c0ed756,153715123,373118,ماشینکاری با نرم افزار Power Mill (مقدماتی) به همراه کار عملی با ماشین CNC,علوم مهندسی,,1404-12-14,1405-02-24,8,52,پنجشنبه ساعت 14:30 تا 20:30,82500000,82500000,True,1404-12-06
6989e2c150a191afe2074b33,4669,373121,Wordpress & SEO PACK,فناوری اطلاعات و ارتباطات,,1404-12-14,1405-04-18,9,75,پنجشنبه ساعت 14:30 تا 19:30,100000000,124000000,True,1404-12-06
6989e3e1ece19cf6140c5193,5202,373123,Wordpress & WooCommerce Essential Training,فناوری اطلاعات و ارتباطات,,1404-12-14,1405-02-10,9,35,پنجشنبه ساعت 14:30 تا 19:30,41000000,53000000,True,1404-12-06
698afea2135fbd8ca6012c52,6674,373203,انقلاب دیتا در معماری؛ فراتر از مدلسازی؛ مدیریت داده ها با Revit,معماری,,1404-12-14,1404-12-14,10,6,پنجشنبه ساعت 14:00 تا 20:00,17500000,17500000,True,1404-12-06
698b340a21912d60a50b810a,431314130,373246,فتوشاپ نسخه مقدماتی تا پیشرفته,هنر و سینما,,1404-12-14,1405-03-21,10,60,پنجشنبه ساعت 09:00 تا 14:00,51000000,56000000,True,1404-12-06
698b35d90aaacc20a103d32b,153412124,373249,نرم افزار Arc GIS (سطح یک),علوم مهندسی,,1404-12-14,1405-02-17,10,30,پنجشنبه ساعت 15:00 تا 19:00,59000000,59000000,True,1404-12-06
698b373f9f31b2958e05db07,391412131,373252,اتوکد دوبعدی معماری,معماری,,1404-12-14,1405-02-24,3,42,پنجشنبه ساعت 09:00 تا 14:00,75000000,75000000,True,1404-12-06
698b37b43926d8d736025c23,153718143,373254,طراحی مکانیکی به کمک CATIA I,علوم مهندسی,,1404-12-14,1405-02-31,10,50,پنجشنبه ساعت 09:00 تا 14:00,79000000,79000000,True,1404-12-06
698b3af2efc96d848904357a,5949,373257,کارگاه سامانه تجارت,مدیریت و کسب و کار,,1404-12-14,1404-12-14,9,6,پنجشنبه ساعت 14:00 تا 20:00,19800000,19800000,True,1404-12-06
698d96dc5c0b65048506ac62,4943,373299,مدیریت ارتباط با مشتری (CRM),مدیریت و کسب و کار,,1404-12-14,1404-12-15,3,8,جمعه ساعت 09:00 تا 13:00 | پنجشنبه ساعت 09:00 تا 13:00,19300000,23500000,True,1404-12-06
698f3078f2b361d10d0a6695,431312124,373357,فتوشاپ و ایلاستریتور,هنر و سینما,,1404-12-14,1405-04-25,12,80,پنجشنبه ساعت 09:00 تا 14:00,84000000,94000000,True,1404-12-06
699010d196cc1eafcb0492b3,5202,373362,Wordpress & WooCommerce Essential Training,فناوری اطلاعات و ارتباطات,,1404-12-14,1405-02-03,5,35,پنجشنبه ساعت 08:00 تا 14:00,53000000,53000000,True,1404-12-06
699019dbe9b70727b30bc54d,153718144,373374,طراحی مکانیکی به کمک SOLIDWORKS I,علوم مهندسی,,1404-12-14,1405-02-31,5,50,پنجشنبه ساعت 09:00 تا 14:00,79000000,79000000,True,1404-12-06
69901d266ca1a2438001e32b,4924,373378,جامع مدیریت منابع انسانی (HRM),مدیریت و کسب و کار,,1404-12-14,1405-05-29,7,100,پنجشنبه ساعت 14:30 تا 19:30,128700000,161700000,True,1404-12-06
699181b51c6864d2c70afba4,4717,373532,ماساژ سر و صورت و گردن,دانش سلامت,,1404-12-14,1404-12-15,3,16,جمعه ساعت 09:00 تا 17:00 | پنجشنبه ساعت 09:00 تا 17:00,54600000,54600000,True,1404-12-06
69918afe1fc4a60d810ce0b4,4960,373539,مراقبت و زیبایی دست و ناخن,دانش سلامت,,1404-12-14,1405-01-21,3,35,جمعه ساعت 15:00 تا 20:00 | پنجشنبه ساعت 15:00 تا 20:00,72800000,72800000,True,1404-12-06
6991965ce7aa40900e0f4cd3,4549,373542,PLC Basics:  Siemens S7/300 & 400,برق و الکترونیک,,1404-12-14,1405-02-17,17,24,پنجشنبه ساعت 14:30 تا 17:30,70000000,70000000,True,1404-12-06
6991989a554efcb4ef061d22,5305,373545,طراحی برد مدار چاپی با نرم افزارAltium Designer,برق و الکترونیک,,1404-12-14,1405-01-27,12,30,پنجشنبه ساعت 14:30 تا 20:30,59000000,60000000,True,1404-12-06
6991c464154d7f9e23009ec3,6319,373616,طراحی لباس تخصصی پیشرفته,فناوری مد و پوشاک,,1404-12-14,1405-08-07,5,150,پنجشنبه ساعت 09:00 تا 14:00,135000000,135000000,True,1404-12-06
6992bfcd02745cea3e064332,3966,373664,دوره جامع اجرای ساختمانهای بتنی و فولادی,علوم مهندسی,,1404-12-14,1405-03-07,9,120,جمعه ساعت 14:30 تا 20:30 | پنجشنبه ساعت 14:30 تا 20:30,179000000,179000000,True,1404-12-06
6992c2c72e8acd81de02fd8b,154113124,373673,ایمنی، بهداشت و محیط زیست (HSE) پیشرفته,علوم مهندسی,,1404-12-14,1404-12-22,8,32,جمعه ساعت 08:00 تا 16:00 | پنجشنبه ساعت 08:00 تا 16:00,65000000,65000000,True,1404-12-06
6992e8271f6a9bd6aa02c4f2,6315,373741, نرم افزار سه بعدی در طراحی لباس,فناوری مد و پوشاک,,1404-12-14,1405-01-20,2,24,پنجشنبه ساعت 14:00 تا 20:00,36000000,36000000,True,1404-12-06
6992ecaad96106d1ca0345b3,391612144,373748,دوره ی جامع اجرای ساختمان از فونداسیون تا نازک کاری,معماری,,1404-12-14,1405-04-25,9,78,پنجشنبه ساعت 09:00 تا 14:00,198000000,198000000,True,1404-12-06
6992fa59961cff63eb0d2132,154012124,373768,برنامه ریزی و کنترل پروژه با نرم افزار MS Project,علوم مهندسی,,1404-12-14,1405-02-17,13,40,پنجشنبه ساعت 14:00 تا 19:00,65000000,65000000,True,1404-12-06
6992ffa37a1c9678670372d6,6278,373772,طراحی طلا و جواهرات به کمک نرم افزار MATRIX - سطح دو,علوم مهندسی,,1404-12-14,1405-02-31,10,60,پنجشنبه ساعت 08:00 تا 14:00,112500000,112500000,True,1404-12-06
69931730211b4af174091843,5979,373788,مقدماتی تا پیشرفته اتوکد آرشیتکت,معماری,,1404-12-14,1405-03-21,10,60,پنجشنبه ساعت 14:00 تا 19:00,122000000,122000000,True,1404-12-06
69931f9889e3d9058602d3a5,3871,373798,مبانی مدیریت سرمایه گذاری در بورس,علوم مالی و حسابداری,,1404-12-14,1405-01-21,2,21,جمعه ساعت 17:00 تا 20:00 | پنجشنبه ساعت 17:00 تا 20:00,54500000,54500000,True,1404-12-06
699320f3521644659e03dfa7,3920,373800,پکیج سرمایه گذاری در بورس,علوم مالی و حسابداری,,1404-12-14,1405-04-18,1,87,جمعه ساعت 17:00 تا 20:00 | پنجشنبه ساعت 17:00 تا 20:00,185500000,185500000,True,1404-12-06
699413baf0658c0162089b53,3814,373835,ورکشاپ تخصصی شکلات دست ساز,تشریفات و گردشگری,,1404-12-14,1404-12-15,3,10,جمعه ساعت 10:30 تا 15:30 | پنجشنبه ساعت 10:30 تا 15:30,88000000,88000000,True,1404-12-06
69945f0ceaa3d3cb83084f02,4550,373891,PLC Advanced: Siemens S7/300 & 400,برق و الکترونیک,,1404-12-14,1405-01-27,3,24,پنجشنبه ساعت 14:00 تا 19:00,76000000,76000000,True,1404-12-06
69946484c0bd97296a073854,5575,373894,ICDL Pack 2021,فناوری اطلاعات و ارتباطات,,1404-12-14,1405-07-16,9,131,پنجشنبه ساعت 09:00 تا 14:00,63000000,81000000,True,1404-12-06
6994650cea6cf8816a0bbc53,5571,373895,ICDL 2021 Level 1,فناوری اطلاعات و ارتباطات,,1404-12-14,1405-04-11,9,68,پنجشنبه ساعت 09:00 تا 14:00,38000000,49000000,True,1404-12-06
69956bde050f838489029f45,3971,373917,برنامه نویسی پایتون مقدماتی 2,کودک و نوجوان,,1404-12-14,1405-02-31,5,30,پنجشنبه ساعت 17:30 تا 20:30,66100000,66100000,True,1404-12-06
69956cb26e4b937fe7052563,5443,373922,برنامه نویسی پایتون مقدماتی کودکان,کودک و نوجوان,,1404-12-14,1405-02-31,3,20,پنجشنبه ساعت 12:00 تا 14:00,55200000,55200000,True,1404-12-06
69956d459c61c44880048ada,5122,373928,برنامه نویسی پایتون پیشرفته وب 3,کودک و نوجوان,,1404-12-14,1405-04-18,8,45,پنجشنبه ساعت 08:00 تا 11:00,131100000,131100000,True,1404-12-06
699570f1ba667bd7220ae1a8,5999,373955,پکیج طراحی دکوراسیون داخلی از مقدماتی تا پیشرفته,معماری,,1404-12-14,1406-01-19,3,405,جمعه ساعت 13:00 تا 17:00 | پنجشنبه ساعت 13:00 تا 17:00,529000000,529000000,True,1404-12-06
699576cd665547666f0b603e,391212129,373982,نقشه کشی معماری,معماری,,1404-12-14,1405-01-28,3,36,جمعه ساعت 13:00 تا 17:00 | پنجشنبه ساعت 13:00 تا 17:00,62000000,62000000,True,1404-12-06
699577a81ec6ab056504a732,431512124,373984,طراحی نقاشی متوسط,هنر و سینما,,1404-12-14,1405-02-31,1,40,پنجشنبه ساعت 13:15 تا 17:15,46000000,46000000,True,1404-12-06
6995a24e884c1a016b0999c3,3064,374070,موشن گرافیک,هنر و سینما,,1404-12-14,1405-07-09,7,130,پنجشنبه ساعت 09:00 تا 14:00,174000000,174000000,True,1404-12-06
6995d41ce7f4a3b70608f513,154012124,374114,برنامه ریزی و کنترل پروژه با نرم افزار MS Project,علوم مهندسی,,1404-12-14,1405-01-27,5,40,جمعه ساعت 09:00 تا 14:00 | پنجشنبه ساعت 09:00 تا 14:00,65000000,65000000,True,1404-12-06
699697d8e4ac013a33065583,6456,374142,(HTML & CSS (Web Design I,فناوری اطلاعات و ارتباطات,,1404-12-14,1405-03-21,4,60,پنجشنبه ساعت 13:00 تا 18:00,45000000,45000000,True,1404-12-06
6996981177702366930ce383,132017134,374144,برنامه نویسی به زبان ++C,فناوری اطلاعات و ارتباطات,,1404-12-14,1405-03-21,4,60,پنجشنبه ساعت 08:00 تا 13:00,65000000,65000000,True,1404-12-06
6996a10cbea65b78b9091858,5679,374161,Programming with Python,فناوری اطلاعات و ارتباطات,,1404-12-14,1405-03-21,16,60,پنجشنبه ساعت 09:00 تا 14:00,70000000,88000000,True,1404-12-06
6996b1b11bdfcaa8690c6e25,5998,374186,طراحی معماری و دکوراسیون داخلی پیشرفته,معماری,,1404-12-14,1405-04-18,2,141,جمعه ساعت 09:00 تا 14:00 | پنجشنبه ساعت 14:00 تا 19:00,219000000,219000000,True,1404-12-06
6996bec19e7673b1ef011212,3971,374194,برنامه نویسی پایتون مقدماتی 2,کودک و نوجوان,,1404-12-14,1405-02-31,6,30,پنجشنبه ساعت 09:30 تا 12:30,68400000,68400000,True,1404-12-06
69996741ed92ef2679015453,6459,374296,طراحی وب سایت (Web Design Pack),فناوری اطلاعات و ارتباطات,,1404-12-14,1405-07-30,5,170,جمعه ساعت 09:00 تا 12:00 | پنجشنبه ساعت 09:00 تا 12:00,187000000,187000000,True,1404-12-06
69996dfe96107441460833e5,4798,374311,آیلتس 6+,زبانهای خارجی,,1404-12-14,1405-03-07,5,60,جمعه ساعت 10:00 تا 13:00 | پنجشنبه ساعت 10:00 تا 13:00,61800000,61800000,True,1404-12-06
699990497c3058533300a793,4551,374340,برق ساختمان,برق و الکترونیک,,1404-12-14,1405-02-31,3,50,پنجشنبه ساعت 14:00 تا 19:00,102000000,102000000,True,1404-12-06
6999905a9a5a56d6a4008ec3,5741,374341,ادمین تخصصی اینستاگرام,تولید محتوا,,1404-12-14,1405-02-03,5,30,پنجشنبه ساعت 09:00 تا 14:00,60000000,60000000,True,1404-12-06
6999bcd497be045bc203ab03,5046,374416,زبان بدن در فروش,مدیریت و کسب و کار,,1404-12-14,1404-12-14,4,6,پنجشنبه ساعت 14:30 تا 20:30,11600000,13400000,True,1404-12-06
699aba28f7342072ad04bc93,154113124,374474,ایمنی، بهداشت و محیط زیست (HSE) پیشرفته,علوم مهندسی,,1404-12-14,1405-01-20,6,32,پنجشنبه ساعت 09:00 تا 17:00,65000000,65000000,True,1404-12-06
699ac26cf32bdb5aa90b2a35,341812133,374488,گریم و چهره پردازی سطح 1 و ٢,دانش سلامت,,1404-12-14,1405-03-29,3,100,جمعه ساعت 14:00 تا 18:00 | پنجشنبه ساعت 14:00 تا 18:00,121700000,121700000,True,1404-12-06
699ad732a7967776e903f8b2,6519,374504,عکاسی با موبایل,تولید محتوا,,1404-12-14,1405-02-10,2,35,پنجشنبه ساعت 09:00 تا 14:00,46100000,46100000,True,1404-12-06
699afd405f629b2bdd0a16c3,6321,374547,دوره جامع طراحی لباس,فناوری مد و پوشاک,,1404-12-14,1406-03-20,4,300,پنجشنبه ساعت 14:00 تا 19:00,261000000,261000000,True,1404-12-06
699b18544f4294a50501d202,5427,374570,مکالمه آزاد انگلیسی سطح متوسط 1,زبانهای خارجی,رویا عباس زاده,1404-12-14,1405-04-18,5,30,پنجشنبه ساعت 10:00 تا 12:00,27800000,27800000,True,1404-12-06
699bfe75b9f20a8bfd0f3c26,4714,374712,ماساژ رفلکسولوژی (بازتاب درمانی),دانش سلامت,,1404-12-14,1404-12-15,3,16,جمعه ساعت 09:00 تا 17:00 | پنجشنبه ساعت 09:00 تا 17:00,54600000,54600000,True,1404-12-06
699c137d9679e7ea770500e3,5605,374736,دوره طراحی رابط و تجربه کاربری (UI/UX),فناوری اطلاعات و ارتباطات,,1404-12-14,1405-02-31,5,40,پنجشنبه ساعت 13:00 تا 17:00,68000000,68000000,True,1404-12-06
699c38427247bcd4650cc064,341612128,374826,کمک های اولیه و فوریت های پزشکی,دانش سلامت,,1404-12-14,1405-03-21,3,48,پنجشنبه ساعت 09:00 تا 13:00,45500000,45500000,True,1404-12-06
699c44612e13b83b23014012,341612128,374835,کمک های اولیه و فوریت های پزشکی,دانش سلامت,,1404-12-14,1405-03-21,2,48,پنجشنبه ساعت 13:00 تا 17:00,45500000,45500000,True,1404-12-06
699c4db4f8bba84f530b5143,131612129,374844,Network+,فناوری اطلاعات و ارتباطات,,1404-12-14,1405-02-03,4,30,پنجشنبه ساعت 09:00 تا 14:00,20000000,20000000,True,1404-12-06
699d8025c3f9d9b26a06cf16,6459,374938,طراحی وب سایت (Web Design Pack),فناوری اطلاعات و ارتباطات,,1404-12-14,1405-09-05,4,170,پنجشنبه ساعت 13:00 تا 18:00,150000000,187000000,True,1404-12-06
699d80b4339d7509e605972f,6456,374940,(HTML & CSS (Web Design I,فناوری اطلاعات و ارتباطات,,1404-12-14,1405-03-21,3,60,پنجشنبه ساعت 13:00 تا 18:00,45000000,56000000,True,1404-12-06
68b9540b9b5458e90c072563,3742,358229,CCNA 200-301,فناوری اطلاعات و ارتباطات,,1404-12-15,1405-04-19,6,75,جمعه ساعت 14:00 تا 19:00,64000000,78000000,True,1404-12-06
68ea0d02ff0f77e87907eb95,231215275,361781,زبان انگلیسی A1.1,زبانهای خارجی,,1404-12-15,1405-02-18,10,36,جمعه ساعت 09:00 تا 13:00,26600000,26600000,True,1404-12-06
68edf29c5980317c0f074bc2,4551,362131,برق ساختمان,برق و الکترونیک,,1404-12-15,1405-02-18,5,50,جمعه ساعت 08:00 تا 14:00,102000000,102000000,True,1404-12-06
69034b0d51abd7f93e0a6722,5706,363720,شینیون و استایل مو,دانش سلامت,,1404-12-15,1405-02-04,8,32,جمعه ساعت 10:00 تا 17:00,104000000,104000000,True,1404-12-06
6905a3ad60282fed8c0cbbd5,5352,363771,PHP & MYSQL Web Development,فناوری اطلاعات و ارتباطات,تورج آرمین پور,1404-12-15,1405-04-26,10,80,جمعه ساعت 09:00 تا 14:00,79000000,99000000,True,1404-12-06
690def6ae2874d0bba07d6a4,3962,364428,اجرا، فن بیان و سخنوری,هنر و سینما,,1404-12-15,1405-02-25,3,24,جمعه ساعت 13:00 تا 16:00,56000000,56000000,True,1404-12-06
690f2dd411887f2a7409f953,4446,364519,کارگاه جامع مدیریت سرمایه گذاری در بازار رمز ارزها (ارز دیجیتال),علوم مالی و حسابداری,,1404-12-15,1405-03-15,4,68,جمعه ساعت 08:00 تا 14:00,172900000,172900000,True,1404-12-06
690f3e63d99120dbb70170a3,6297,364562,اتوماسیون صنعتی با PLC S7-1200,برق و الکترونیک,محمد مقصودی,1404-12-15,1405-02-18,4,40,جمعه ساعت 14:30 تا 20:30,110000000,110000000,True,1404-12-06
6911a024c68b6f1a6f0238d4,4996,364714,دوره مبانی و مقدمات رمزارزها (ارز دیجیتال),علوم مالی و حسابداری,,1404-12-15,1405-02-18,5,27,جمعه ساعت 10:00 تا 14:00,73000000,73000000,True,1404-12-06
6912e24c71b00c45df0c9173,4945,364896,رفتار سازمانی,مدیریت و کسب و کار,,1404-12-15,1405-01-28,5,16,جمعه ساعت 10:00 تا 14:00,43000000,43000000,True,1404-12-06
6912e2c63758b9e6e806f945,4929,364900,مدیریت تبلیغات,مدیریت و کسب و کار,,1404-12-15,1405-01-28,6,16,جمعه ساعت 14:30 تا 18:30,40800000,46900000,True,1404-12-06
6912e328c9d1ca219903bfb9,4928,364901,مدیریت برند,مدیریت و کسب و کار,,1404-12-15,1405-02-04,7,20,جمعه ساعت 14:30 تا 18:30,44000000,52900000,True,1404-12-06
6919851fbf617bd9c0053d22,3914,365318,طراحی فضای سبز و محوطه سازی  (basic),معماری,,1404-12-15,1405-05-23,4,135,جمعه ساعت 13:00 تا 20:00,227000000,227000000,True,1404-12-06
691ac70fcf8425caf40fa233,6216,365442,ورقکاری و مهندسی معکوس به کمک CATIA III,علوم مهندسی,,1404-12-15,1405-02-18,10,40,جمعه ساعت 08:00 تا 14:00,89000000,89000000,True,1404-12-06
6922aabe0292491f990aaa02,6115,365957,حرفه ای برنامه نویسی قالب وردپرس,فناوری اطلاعات و ارتباطات,اسماعیل احمدی میرقائد,1404-12-15,1405-05-23,7,100,جمعه ساعت 14:30 تا 19:30,165000000,207000000,True,1404-12-06
6923fcf051480e70be0b3218,132117129,366152,+Security,فناوری اطلاعات و ارتباطات,,1404-12-15,1405-02-18,6,30,جمعه ساعت 14:00 تا 18:00,29000000,29000000,True,1404-12-06
692a7ad7987f45f7b702d143,6267,366365,اصول علمی و عملی  فروش تلفنی,مدیریت و کسب و کار,,1404-12-15,1404-12-15,3,8,جمعه ساعت 08:00 تا 16:00,19000000,20000000,True,1404-12-06
692be95ddc71904c380775c4,4586,366512,AVR مقدماتی,برق و الکترونیک,رضا فتاحی,1404-12-15,1405-04-05,7,50,جمعه ساعت 08:00 تا 12:00,67200000,67200000,True,1404-12-06
692c56e09543fc98880e7c17,341812133,366576,گریم و چهره پردازی سطح 1 و ٢,دانش سلامت,,1404-12-15,1405-05-02,10,100,جمعه ساعت 14:00 تا 20:00,121700000,121700000,True,1404-12-06
692d7489eb761372f30237c9,153718131,366664,طراحی مکانیکی به کمک NX I  به همراه کار عملی با دستگاه پرینتر سه بعدی,علوم مهندسی,,1404-12-15,1405-02-25,4,45,جمعه ساعت 14:30 تا 20:30,82500000,82500000,True,1404-12-06
692d74d3616e0d7b570680f3,153718132,366666,طراحی مکانیکی به کمک NX II,علوم مهندسی,,1404-12-15,1405-02-25,5,45,جمعه ساعت 14:30 تا 20:30,85000000,85000000,True,1404-12-06
692d79a930ba58d3a409c883,5741,366678,ادمین تخصصی اینستاگرام,تولید محتوا,,1404-12-15,1405-02-04,1,30,جمعه ساعت 14:00 تا 20:00,60000000,60000000,True,1404-12-06
692d7aef7a65c20e09047f62,153515123,366680,شبیه سازی دینامیکی فرایند با نرم افزار HYSYS DYNAMIC,علوم مهندسی,,1404-12-15,1405-02-04,10,30,جمعه ساعت 14:30 تا 20:30,65000000,65000000,True,1404-12-06
692d85a76220f158f2035382,153515128,366700,شبیه سازی فرایند با نرم افزار HYSYS سطح یک,علوم مهندسی,,1404-12-15,1405-02-11,9,35,جمعه ساعت 14:30 تا 20:30,65000000,65000000,True,1404-12-06
692ea59fdfe171e8de0fa212,5206,366758,دوره جامع آزاد کار دیجیتال مارکتینگ,تولید محتوا,,1404-12-15,1405-09-27,2,180,جمعه ساعت 14:30 تا 19:30,190000000,190000000,True,1404-12-06
6932bce822c144d0e80188a3,4669,366978,Wordpress & SEO PACK,فناوری اطلاعات و ارتباطات,,1404-12-15,1405-04-19,6,75,جمعه ساعت 14:00 تا 19:00,124000000,124000000,True,1404-12-06
6933bef451a990992c0f6408,5613,366993,دوره جامع نقشه خوانی ساختمان,علوم مهندسی,,1404-12-15,1405-03-01,2,45,جمعه ساعت 09:00 تا 14:00,79000000,79000000,True,1404-12-06
6933bfae238bd6336f07e813,6267,366994,اصول علمی و عملی  فروش تلفنی,مدیریت و کسب و کار,,1404-12-15,1404-12-15,2,8,جمعه ساعت 09:00 تا 17:00,19000000,20000000,True,1404-12-06
69342223bd4619545b0b3609,181215150,367095,طراحی تابلوهای MV و LV,برق و الکترونیک,,1404-12-15,1405-02-18,5,32,جمعه ساعت 14:00 تا 18:00,75000000,75000000,True,1404-12-06
6936be4601be8a6ba90706d3,6164,367441,ترفندهای اکسل در حسابداری,علوم مالی و حسابداری,,1404-12-15,1405-02-25,4,24,جمعه ساعت 10:00 تا 13:00,34500000,34500000,True,1404-12-06
6937c80473ad2a5f2709ae23,6392,367544,دوره جامع نقشه‌خوانی تاسیسات ساختمان,علوم مهندسی,,1404-12-15,1405-02-04,10,30,جمعه ساعت 08:00 تا 14:00,65000000,65000000,True,1404-12-06
6937de9cc9b8ddc1470afd36,153718123,367582,طراحی و نقشه کشی مکانیکی با AutoCAD Mechanical,علوم مهندسی,,1404-12-15,1405-02-25,3,45,جمعه ساعت 08:00 تا 14:00,69000000,69000000,True,1404-12-06
6937dee0db094217c70611ee,5347,367583,کارگاه کاربردی مدلسازی تجهیزات صنعتی با نرم افزار Autodesk Inventor,علوم مهندسی,,1404-12-15,1405-01-28,5,24,جمعه ساعت 08:00 تا 14:00,55000000,55000000,True,1404-12-06
6939637a35b27538880b0833,5546,367721,Machine Learning with Python,فناوری اطلاعات و ارتباطات,,1404-12-15,1405-04-05,7,50,جمعه ساعت 16:00 تا 20:00,84000000,84000000,True,1404-12-06
693b0f20c465779bb60ece3b,3832,367803,تهیه و سرو حرفه ای نوشیدنی های سرد,تشریفات و گردشگری,,1404-12-15,1405-01-21,5,32,جمعه ساعت 10:30 تا 18:30,104000000,104000000,True,1404-12-06
693d36e915645152f004f6eb,154113123,367878,ایمنی ، بهداشت و محیط زیست (HSE) مقدماتی,علوم مهندسی,,1404-12-15,1405-02-18,6,32,جمعه ساعت 09:00 تا 14:00,62500000,62500000,True,1404-12-06
693ff6415e09b5f03a032eb6,5613,368185,دوره جامع نقشه خوانی ساختمان,علوم مهندسی,,1404-12-15,1405-02-25,10,45,جمعه ساعت 08:00 تا 14:00,79000000,79000000,True,1404-12-06
693ff74d92514b6d7b01fc13,153714126,368188,نرم افزار FLUENT (پیشرفته),علوم مهندسی,,1404-12-15,1405-02-25,10,45,جمعه ساعت 08:00 تا 14:00,85000000,85000000,True,1404-12-06
693ff7bc96ed95092503db32,153716124,368189,نرم افزار ANSYS WORKBENCH (پیشرفته),علوم مهندسی,,1404-12-15,1405-02-25,10,45,جمعه ساعت 08:00 تا 14:00,85000000,85000000,True,1404-12-06
6940017241a6621cf9027588,4693,368194,طراحی مخازن تحت فشار بر اساس ASME Sec.VIII Div.1 به همراه نرم افزار PV ELITE,علوم مهندسی,,1404-12-15,1405-03-01,10,50,جمعه ساعت 14:30 تا 20:30,89000000,89000000,True,1404-12-06
69400c27b2043c2d430f6a64,5544,368201,Data Analysis with Python,فناوری اطلاعات و ارتباطات,,1404-12-15,1405-02-25,5,30,جمعه ساعت 09:00 تا 13:00,40000000,40000000,True,1404-12-06
69440f07bff2061af50e9e23,5233,368531,اسکیس و راندو,معماری,,1404-12-15,1405-01-20,5,30,جمعه ساعت 08:00 تا 14:00 | پنجشنبه ساعت 08:00 تا 14:00,59000000,59000000,True,1404-12-06
694687f4538d9233f10ba162,3818,368628,کاربرد Excel در مدیریت پروژه,علوم مهندسی,,1404-12-15,1405-01-28,10,24,جمعه ساعت 08:00 تا 14:00,55000000,55000000,True,1404-12-06
694791205ecee659a60f3223,5540,368678,مانیتورینگ صنعتی با نرم افزار WinCC,برق و الکترونیک,,1404-12-15,1405-02-11,6,32,جمعه ساعت 14:30 تا 20:30,81000000,81000000,True,1404-12-06
694794c71360945fe3099e66,4587,368684,AVR پیشرفته,برق و الکترونیک,,1404-12-15,1405-02-25,6,34,جمعه ساعت 16:30 تا 21:00,60000000,60000000,True,1404-12-06
694931b2fd36523cd50e5eb3,3832,368831,تهیه و سرو حرفه ای نوشیدنی های سرد,تشریفات و گردشگری,,1404-12-15,1405-01-21,5,32,جمعه ساعت 10:30 تا 18:30,104000000,104000000,True,1404-12-06
69495ecc461059b88b083643,3832,368863,تهیه و سرو حرفه ای نوشیدنی های سرد,تشریفات و گردشگری,,1404-12-15,1405-01-21,4,32,جمعه ساعت 10:30 تا 18:30,104000000,104000000,True,1404-12-06
694a29dc8977be4ef60222f4,3832,368877,تهیه و سرو حرفه ای نوشیدنی های سرد,تشریفات و گردشگری,,1404-12-15,1405-01-21,10,32,جمعه ساعت 10:30 تا 18:30,104000000,104000000,True,1404-12-06
694a5c2d916a8f2a01031de4,3832,368922,تهیه و سرو حرفه ای نوشیدنی های سرد,تشریفات و گردشگری,,1404-12-15,1405-01-21,5,32,جمعه ساعت 10:30 تا 18:30,104000000,104000000,True,1404-12-06
